MOVIES,year_start,is_series,rating,runtime,runtime_is_missing,votes,votes_log,votes_is_missing,num_stars,director_freq,director_is_known,genre_action,genre_adventure,genre_animation,genre_biography,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_film_noir,genre_game_show,genre_history,genre_horror,genre_music,genre_musical,genre_mystery,genre_news,genre_reality_tv,genre_romance,genre_sci_fi,genre_short,genre_sport,genre_talk_show,genre_thriller,genre_unknown,genre_war,genre_western
La noche de 12 años,2018,0,7.5,122.0,0,9150.0,9.121618441915379,0,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charité,2017,1,7.9,45.0,0,2873.0,7.96346006663897,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gether,2020,0,7.9,50.0,0,1276.0,7.152268856032539,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Luna Nera,2020,1,5.6,43.0,0,2533.0,7.837554360881084,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Security,2017,0,5.7,88.0,0,16390.0,9.70448768268936,0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Murder Mountain,2018,0,6.9,43.0,0,2771.0,7.927324360309794,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perdida,2020,0,7.1,50.0,0,2003.0,7.602900462204755,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zui quan,1978,0,7.5,111.0,0,38076.0,10.54736570428927,0,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watership Down,2018,0,7.2,160.5,0,5587.0,8.628376720376853,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Er ist wieder da,2015,0,7.1,116.0,0,43083.0,10.670906977470661,0,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Christmas Chronicles,2018,0,7.0,104.0,0,63607.0,11.06049452758132,0,4,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This Is a Robbery: The World's Biggest Art Heist,2021,0,6.4,160.5,0,3443.0,8.144388865547622,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gundala,2019,0,6.2,123.0,0,4153.0,8.331827004436057,0,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Higurashi no naku koro ni,2006,0,7.9,24.0,0,5045.0,8.526351129201004,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scissor Seven,2018,1,8.3,13.0,0,1553.0,7.348587530927593,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Trials of Gabriel Fernandez,2020,0,8.1,160.5,0,9411.0,9.149740749847252,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahouka koukou no rettousei,2014,1,7.2,22.0,0,2698.0,7.900636613018005,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charming,2018,0,5.6,85.0,0,3144.0,8.05356916913454,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iBoy,2017,0,6.0,90.0,0,21589.0,9.979985523508853,0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
David Attenborough: A Life on Our Planet,2020,0,9.0,83.0,0,28445.0,10.255762832130173,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freelancers,2012,0,4.6,96.0,0,9949.0,9.205327830152639,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pan-dola,2016,0,6.7,136.0,0,6508.0,8.780941113572387,0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B: The Beginning,2018,1,7.2,25.0,0,4285.0,8.363109176033522,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copenhagen,2014,0,7.1,98.0,0,12623.0,9.443355043085656,0,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Life Unexpected,2010,1,7.5,60.0,0,14088.0,9.553149630053277,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey Epstein: Filthy Rich,2020,0,7.1,160.5,0,19935.0,9.90028242158718,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los favoritos de Midas,2020,0,6.6,160.5,0,3498.0,8.160232492367689,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Naui Nara,2019,0,8.3,80.0,0,1414.0,7.254884810077338,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King Cobra,2016,0,5.6,91.0,0,8572.0,9.056373008678756,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kotaro Lives Alone,2021,0,9.2,60.0,1,62.0,4.143134726391533,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hard Way,2019,0,4.8,92.0,0,2891.0,7.969703583278656,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fatal Affair,2020,0,4.5,89.0,0,5257.0,8.567506005289827,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mirai no Mirai,2018,0,7.0,98.0,0,13651.0,9.521641310026597,0,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skjelvet,2018,0,6.2,106.0,0,10622.0,9.270776740780013,0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Drinking Buddies,2013,0,6.1,90.0,0,56754.0,10.94649903718944,0,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Precious Cargo,2016,0,4.6,90.0,0,8885.0,9.092232283495854,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweet & Sour,2021,0,6.7,101.0,0,1469.0,7.293017679772782,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
What Is Life Worth,2020,0,6.6,118.0,0,287.0,5.662960480135946,0,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bumperkleef,2019,0,5.7,86.0,0,2394.0,7.781138509845015,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Yinyang Master,2021,0,6.4,113.0,0,2013.0,7.607878073278507,0,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Angel,2018,0,6.6,114.0,0,12911.0,9.46591239050973,0,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J'ai perdu mon corps,2019,0,7.6,81.0,0,28790.0,10.267818117285737,0,4,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A California Christmas,2020,0,5.8,106.0,0,6943.0,8.845633256340186,0,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chungchungirok,2020,0,7.3,70.0,0,1641.0,7.403670290012373,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Power Rangers Beast Morphers,2019,1,6.8,21.0,0,479.0,6.173786103901937,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Beach,2020,0,5.5,110.0,0,1299.0,7.170119543449628,0,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ala Vaikunthapurramuloo,2020,0,7.3,160.5,0,10091.0,9.219498309760949,0,4,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alvinnn!!! And the Chipmunks,2015,1,4.5,11.0,0,1226.0,7.112327444710911,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghoul,2018,0,7.1,45.0,0,13031.0,9.475163150281881,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amanda Knox,2016,0,6.9,92.0,0,22474.0,10.020158859339821,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Britain,2003,1,7.6,29.0,0,22619.0,10.026589749670112,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Age of Samurai: Battle for Japan,2021,1,7.4,60.0,1,3234.0,8.081784206935001,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Coldest Game,2019,0,6.2,102.0,0,9330.0,9.141097469234023,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Ripper,2020,0,7.1,160.5,0,7810.0,8.963288275610298,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love (ft. Marriage & Divorce),2021,1,6.0,70.0,0,224.0,5.41610040220442,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kidnapping Stella,2019,0,4.8,89.0,0,5487.0,8.610319169405722,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Skylines,2019,0,7.6,56.0,0,2406.0,7.786136437783072,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pee-wee's Big Holiday,2016,0,6.1,90.0,0,7582.0,8.933664178700935,0,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doshinamnyeoui Sarangbeob,2020,1,7.8,30.0,0,1407.0,7.249925536717988,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ssam, Maiwei",2017,0,8.1,70.0,0,4325.0,8.372398606513004,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Teoneol,2017,0,8.3,60.0,0,2228.0,7.709308333385869,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jungle Beat: The Movie,2020,0,5.5,88.0,0,760.0,6.634633357861686,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Duchess,2020,0,6.8,30.0,0,4651.0,8.445052513638554,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Last Breath,2019,0,7.7,90.0,0,4608.0,8.435766192720509,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toc Toc,2017,0,6.8,90.0,0,16228.0,9.694555044315882,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ginny Weds Sunny,2020,0,5.7,125.0,0,4083.0,8.314832179284556,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sanglyusahoe,2018,0,5.5,120.0,0,793.0,6.677083461247136,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abducted in Plain Sight,2017,0,6.8,91.0,0,17078.0,9.745604917619191,0,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Car Masters: Rust to Riches,2018,1,8.8,40.0,0,8412.0,9.037533407550814,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Chef Show,2019,1,8.2,30.0,0,4476.0,8.406708458240965,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El fotógrafo de Mauthausen,2018,0,6.8,110.0,0,9308.0,9.13873695311649,0,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Jurassic Games,2018,0,3.8,86.0,0,2447.0,7.803026643632217,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Blue Jay,2016,0,7.3,80.0,0,15777.0,9.666371843655035,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hey Duggee,2014,1,8.9,7.0,0,881.0,6.782192056006791,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medical Police,2020,1,6.0,160.5,0,3755.0,8.231109840328154,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabby's Dollhouse,2021,1,7.1,24.0,0,173.0,5.159055299214529,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadman Wonderland,2011,0,7.2,24.0,0,9539.0,9.163248764442333,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The After Party,2018,0,5.8,120.0,0,3990.0,8.291797105048733,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Berlin, I Love You",2019,0,4.6,120.0,0,2822.0,7.945555428253489,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mahô shôjo Madoka magika: Puella Magi Madoka Magica,2011,0,8.3,24.0,0,8089.0,8.998384010052538,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inrang,2018,0,6.0,139.0,0,4572.0,8.427924723658055,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jui kuen II,1994,0,7.6,102.0,0,44060.0,10.693330316421973,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neoneun Naeui Bom,2021,1,7.6,70.0,0,53.0,3.9889840465642745,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Il legame,2020,0,4.7,93.0,0,3162.0,8.059276223305648,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bleach: Burîchu,2018,0,6.4,108.0,0,10897.0,9.296334565143043,0,4,9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Welcome to Demon-School, Iruma-kun",2019,1,7.7,23.0,0,876.0,6.776506992372183,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Legion,2007,0,5.4,101.0,0,34726.0,10.455272761356362,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Thumbelina,1994,0,6.4,86.0,0,16055.0,9.683837890476173,0,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlo the Alligator Boy,2021,0,6.7,90.0,0,794.0,6.678342114654332,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riaru onigokko,2015,0,6.1,85.0,0,6015.0,8.702177865629675,0,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheel of Fortune,1983,1,6.7,30.0,0,2827.0,7.947325027016463,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial by Media,2020,1,7.2,60.0,1,2606.0,7.865955413933502,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tau man ji D,2005,0,6.4,107.0,0,7994.0,8.986571625268054,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Masum,2017,0,8.4,60.0,0,16763.0,9.726989009044962,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Masameer County,2021,1,8.2,60.0,1,1307.0,7.176254532017144,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tremors II: Aftershocks,1996,0,6.0,100.0,0,28873.0,10.27069681518976,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other People,2016,0,6.8,97.0,0,10487.0,9.257987025443535,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touch,2012,1,7.3,43.0,0,42007.0,10.645615355317695,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
El Recluso,2018,1,7.0,60.0,0,2332.0,7.75491027202143,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Celeste & Jesse Forever,2012,0,6.6,92.0,0,30382.0,10.321638520451476,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Roped,2020,0,5.4,91.0,0,1140.0,7.039660349862076,0,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Remember Sunday,2013,0,7.0,96.0,0,11425.0,9.343646739284408,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
De Twaalf,2019,1,7.5,50.0,0,4335.0,8.374707543119483,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Heisei tanuki gassen ponpoko,1994,0,7.3,119.0,0,27073.0,10.206329136745731,0,4,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yasamayanlar,2018,0,5.3,60.0,0,2716.0,7.907283609426348,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oh, Ramona!",2019,0,4.9,109.0,0,8308.0,9.02509454366498,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ultraviolet,2017,1,7.0,60.0,0,1437.0,7.271008538280992,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinderellawa Ne Myungui Gisa,2016,0,7.3,60.0,0,2996.0,8.005367067316664,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dragons: Riders of Berk,2012,1,8.0,22.0,0,10046.0,9.215029361462314,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenseland,2017,1,6.8,60.0,0,3493.0,8.158802490694002,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
After Porn Ends,2012,0,5.7,94.0,0,7703.0,8.949494953477961,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandela,2021,0,8.5,140.0,0,4826.0,8.481980435660493,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sala samobójców. Hejter,2020,0,7.1,135.0,0,13144.0,9.483796737163981,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Umi ga kikoeru,1993,0,6.7,72.0,0,14787.0,9.601571320056523,0,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"My Teacher, My Obsession",2018,0,4.4,90.0,0,2035.0,7.618742377670413,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ke zai ni xindi de mingzi,2020,0,7.3,118.0,0,4358.0,8.379997952238393,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dude,2018,0,5.1,97.0,0,6600.0,8.79497643168877,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Flying Bird,2019,0,6.2,90.0,0,8041.0,8.992433087457218,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKY Castle,2018,1,8.7,75.0,0,2103.0,7.651595573857601,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dirty Teacher,2013,0,4.7,85.0,0,1885.0,7.542213463193403,0,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Racing Stripes,2005,0,5.2,102.0,0,16506.0,9.71153981234754,0,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So Not Worth It,2021,1,7.7,35.0,0,806.0,6.693323668269949,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jusqu'au déclin,2020,0,5.9,83.0,0,7835.0,8.966483779064431,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I'll Be Home for Christmas,2016,0,6.1,84.0,0,2150.0,7.67368812926773,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Loco por ella,2021,0,6.6,102.0,0,4651.0,8.445052513638554,0,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GTO,1999,1,8.5,24.0,0,7710.0,8.95040315983296,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paddleton,2019,0,7.2,89.0,0,12331.0,9.419952789006041,0,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girl,2018,0,7.1,105.0,0,13163.0,9.48524111006323,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secuestro,2016,0,6.4,105.0,0,8537.0,9.052282067317908,0,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Setup,2011,0,4.4,85.0,0,20760.0,9.940831505676549,0,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dry Martina,2018,0,5.8,95.0,0,842.0,6.736966958001855,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wszyscy moi przyjaciele nie zyja,2020,0,5.8,96.0,0,5024.0,8.522180732927277,0,4,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sextuplets,2019,0,4.4,97.0,0,7826.0,8.965334573804839,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfblood,2012,1,7.6,30.0,0,3335.0,8.112527763478637,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vault,2019,0,5.5,99.0,0,2117.0,7.658227526161352,0,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Island Australia,2018,1,5.4,50.0,0,470.0,6.154858094016418,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
